stop_id;Frequency
317835;140
317836;140
317837;140
317838;140
317839;140
317840;140
317841;140
317842;140
317843;140
317844;140
317845;140
317846;141
317847;75
317848;196
317860;320
317871;106
317872;116
317873;63
317874;68
317875;63
317879;68
317880;63
317883;68
317884;68
317885;63
317886;106
317889;163
317890;163
317891;163
317892;115
317893;60
317895;120
317896;68
317897;71
317898;71
317904;95
317920;115
317921;102
317923;188
317924;46
317925;67
317926;68
317927;71
317928;71
317930;380
317931;375
317934;513
317938;98
317939;98
317946;213
317947;211
317949;110
317952;206
317953;206
317955;142
317956;140
317957;140
317958;140
317959;140
317960;140
317961;140
317962;140
317967;211
317968;211
317969;140
317970;140
317971;274
317973;257
317974;257
317979;110
317980;110
317981;110
317982;103
317985;211
317986;206
317991;103
317992;101
317993;643
317994;1204
317997;52
317998;98
318002;452
318005;112
318006;60
318007;48
318009;182
318010;182
318011;110
318012;298
318013;88
318021;35
318026;14
318027;104
318033;49
318034;49
318035;49
318044;211
318045;131
318047;110
318048;103
318049;110
318050;103
318051;103
318052;103
318053;98
318054;98
318055;103
318056;98
318057;206
318058;211
318059;32
318062;28
318063;32
318064;98
318065;98
318066;98
318067;98
318068;40
318069;211
318072;972
318073;843
318074;331
318075;811
318076;35
318077;98
318078;155
318079;150
318081;103
318082;103
318083;110
318086;44
318103;32
318126;901
318127;302
318152;98
318153;108
318159;8
318213;197
318214;67
318215;64
318216;68
318217;68
318218;68
318219;68
318220;24
318223;546
318224;8
318231;31
318233;142
318263;40
318264;75
318266;63
318283;258
318317;432
318319;151
318321;103
318337;116
318338;116
318341;47
318343;63
318344;63
318370;67
318373;116
318385;52
318386;50
318392;69
318397;128
318400;89
318447;95
318463;35
318464;35
318465;44
318466;92
318467;174
318496;212
318531;24
318535;4
318536;4
318577;104
318578;124
318605;33
318606;33
318607;8
318608;8
318615;24
318618;24
318625;63
318626;63
318627;63
318653;113
318669;52
318670;52
318695;206
318721;150
318722;74
318723;151
318724;77
318739;141
318782;113
318866;141
318920;169
318939;1
318940;246
318943;456
318944;464
318945;370
318946;374
318951;42
318966;206
318968;42
318974;130
318975;182
319009;198
319010;201
319029;120
319031;40
319034;152
319037;160
319040;108
319046;48
319051;72
319056;44
319060;44
319088;46
319094;24
319096;84
319105;168
319106;509
319110;298
319114;61
319115;64
319116;64
319117;64
319118;82
319120;61
319121;64
319122;63
319124;63
319125;202
319126;63
319127;68
319128;68
319129;68
319130;68
319131;68
319132;63
319133;63
319134;63
319135;68
319136;68
319137;68
319140;139
319141;139
319142;24
319144;1558
319146;102
319151;207
319152;211
319153;45
319154;86
319155;154
319156;140
319157;122
319158;120
319167;148
319170;52
319171;52
319172;52
319173;52
319174;52
319175;52
319176;52
319177;52
319178;52
319179;52
319180;52
319181;52
319182;52
319183;290
319184;36
319185;52
319186;52
319187;52
319190;152
319191;150
319192;152
319194;148
319196;76
319197;72
319198;152
319199;150
319200;44
319201;150
319202;52
319203;152
319204;54
319205;150
319206;54
319207;52
319208;54
319209;52
319210;192
319211;202
319213;148
319214;52
319215;24
319216;24
319217;200
319218;200
319219;40
319220;44
319221;396
319222;124
319223;200
319224;200
319225;196
319226;24
319227;24
319228;24
319229;200
319230;24
319231;24
319232;24
319233;462
319234;462
319235;24
319236;24
319237;56
319238;200
319239;196
319240;56
319241;24
319242;24
319243;56
319244;56
319245;24
319246;56
319247;24
319248;40
319249;40
319250;44
319252;40
319253;40
319254;40
319259;52
319260;92
319261;92
319262;40
319263;40
319264;40
319265;40
319266;122
319268;126
319269;116
319270;64
319271;64
319272;42
319273;42
319274;42
319275;42
319276;42
319277;42
319278;56
319279;54
319280;56
319281;54
319282;50
319283;44
319284;44
319285;44
319286;44
319287;46
319288;132
319289;42
319290;142
319291;140
319294;52
319296;140
319297;140
319298;140
319299;140
319300;140
319301;140
319302;100
319303;103
319304;141
319305;188
319312;54
319313;52
319314;52
319315;106
319317;16
319321;81
319322;81
319323;81
319324;81
319325;81
319326;81
319327;81
319328;81
319329;24
319330;24
319331;24
319332;24
319333;24
319334;24
319335;24
319337;256
319338;105
319339;79
319340;64
319341;60
319343;60
319344;84
319345;84
319346;88
319353;88
319354;84
319357;148
319358;132
319359;148
319360;132
319361;40
319362;40
319363;40
319364;40
319365;40
319366;40
319367;150
319370;110
319371;103
319372;105
319373;208
319374;105
319376;105
319377;105
319378;105
319379;105
319380;98
319381;98
319382;40
319384;98
319385;98
319386;40
319387;105
319388;203
319389;98
319390;98
319391;98
319392;98
319393;98
319394;98
319395;255
319396;84
319397;256
319399;196
319403;268
319404;544
319405;547
319408;52
319409;52
319410;52
319411;52
319412;52
319413;52
319414;52
319415;52
319416;40
319417;44
319418;196
319419;200
319421;40
319422;38
319427;68
319428;64
319432;20
319433;16
319443;84
319444;42
319449;16
319450;16
319451;16
319452;16
319454;42
319456;40
319457;42
319459;98
319464;284
319466;24
319467;24
319468;24
319469;24
319471;24
319472;24
319473;24
319474;24
319488;444
319492;571
319493;98
319494;98
319495;98
319497;98
319498;103
319499;201
319500;1136
319501;380
319502;727
319503;356
319507;71
319508;71
319509;71
319510;68
319511;68
319512;23
319513;23
319514;145
319534;78
319536;32
319543;557
319544;157
319546;110
319548;120
319554;20
319555;20
319568;34
319570;28
319571;43
319572;132
319573;148
319577;34
319578;34
319580;141
319582;128
319583;128
319584;128
319585;128
319586;244
319629;4
319637;1044
319639;110
319647;527
319650;126
319651;131
319661;232
319662;44
319663;280
319664;102
319665;448
319666;88
319667;280
319668;304
319669;280
319670;88
319671;88
319675;284
319677;362
319678;304
319679;280
319680;304
319681;280
319682;304
319686;120
319687;118
319689;82
319690;280
319691;304
319692;304
319693;228
319694;226
319695;118
319696;120
319700;118
319701;120
319702;88
319703;132
319704;87
319705;87
319706;87
319707;87
319708;87
319709;87
319712;81
319714;81
319716;116
319718;298
319719;309
319720;280
319723;102
319727;280
319729;404
319730;74
319731;74
319732;74
319733;74
319734;74
319735;74
319736;74
319737;74
319738;74
319741;172
319742;84
319743;490
319745;34
319748;717
319750;102
319751;102
319752;148
319753;84
319754;84
319755;172
319756;168
319757;168
319758;84
319759;257
319760;257
319761;89
319763;88
319768;98
319775;147
319776;147
319777;135
319778;128
319795;1382
319796;583
319797;160
319804;643
319805;1265
319806;599
319807;291
319808;481
319810;460
319811;165
319877;10
319879;139
319880;139
319881;81
319882;85
319907;24
319910;139
319911;139
319917;303
319925;88
319926;86
319927;86
319930;86
319931;88
319937;134
319938;131
319939;59
319941;59
319942;83
319943;12
319944;59
319946;36
319947;39
319949;36
319952;12
319959;88
319968;72
319969;72
319970;959
319971;1266
319973;103
319975;22
319976;22
319984;59
319985;59
319986;39
319987;50
319988;50
319989;39
319990;207
319991;202
319998;24
319999;377
320000;24
320001;24
320002;24
320010;139
320011;24
320012;24
320027;254
320030;515
320032;136
320033;106
320037;182
320038;128
320039;33
320040;32
320041;212
320042;112
320126;602
320145;375
320153;73
320154;138
320158;48
320159;511
320191;66
320192;110
320193;450
320194;452
320200;72
320203;84
320208;163
320209;62
320210;124
320211;124
320217;16
320261;116
320262;24
320271;73
320272;73
320273;211
320274;145
320275;73
320276;73
320278;138
320282;4
320284;150
320287;82
320293;73
320302;34
320303;36
320304;34
320305;36
320306;36
320307;34
320311;84
320329;234
320330;242
320332;152
320335;124
320352;62
320355;201
320365;201
320366;99
320367;102
320371;42
320375;10
320385;422
320386;443
320387;24
320388;24
320389;24
320390;24
320395;71
320396;71
320397;71
320398;71
320399;71
320400;71
320401;71
320402;71
320405;120
320406;254
320407;141
320408;113
320409;141
320410;113
320411;141
320412;113
320414;71
320415;71
320416;71
320417;71
320418;71
320419;113
320427;103
320444;415
320445;407
320450;52
320451;52
320460;68
320461;63
320464;47
320465;50
320466;64
320467;62
320470;39
320471;36
320472;59
320474;139
320475;148
320476;139
320477;148
320478;139
320479;148
320482;40
320483;44
320485;82
320497;450
320498;452
320499;511
320506;71
320507;71
320508;71
320509;103
320510;98
320511;98
320512;103
320514;37
320515;35
320516;37
320517;71
320518;68
320521;35
320526;110
320530;108
320531;38
320539;34
320540;34
320542;70
320543;110
320611;42
320612;43
320613;43
320614;42
320615;43
320616;42
320617;43
320618;42
320619;43
320620;42
320621;43
320622;42
320623;42
320624;85
320625;85
320626;84
320628;62
320629;62
320631;48
320632;79
320637;42
320638;43
320639;58
320652;68
320674;185
320675;92
320676;64
320677;192
320678;182
320679;32
320680;324
320681;652
320682;632
320683;290
320684;886
320685;256
320686;300
320687;1778
320688;1018
320689;76
320690;298
320733;148
320741;79
320742;82
320789;79
320829;16
320830;16
320836;1372
320837;1404
320838;650
320839;648
320840;524
320841;525
320842;670
320843;665
320844;273
320845;270
320846;542
320847;566
320860;496
320861;300
320862;647
320863;632
320864;740
320865;1266
320891;82
320894;34
320895;152
320896;150
320899;84
320905;38
320907;862
320908;76
320910;124
320911;236
320912;104
320913;112
320914;784
320915;634
320916;84
320917;155
320918;38
320919;230
320920;58
320921;585
320922;118
320923;782
320924;333
320925;198
320926;412
320927;1164
320928;1162
320931;1162
320932;158
320934;84
320935;82
320957;54
320958;72
320960;98
320962;70
320963;72
320964;25
320965;184
320966;33
320971;10
321064;50
321065;47
321073;59
321076;104
321077;102
321079;102
321080;104
321081;104
321084;34
321085;38
321087;38
321088;34
321089;38
321097;18
321098;21
321099;15
321109;501
321110;280
321118;139
321119;139
321120;139
321121;112
321127;40
321129;4
321138;40
321140;731
321161;262
321169;67
321172;586
321173;350
321183;31
321184;31
321186;226
321188;82
321189;82
321195;257
321208;448
321212;79
321213;79
321214;79
321215;62
321216;62
321217;62
321218;62
321220;100
321236;191
321237;79
321238;163
321239;83
321240;67
321241;171
321242;8
321243;234
321244;61
321246;64
321247;440
321248;130
321249;142
321251;217
321260;72
321261;287
321281;36
321298;232
321299;1186
321307;55
321308;57
321330;246
321331;236
321333;48
321344;48
321350;20
321353;454
321360;304
321361;309
321362;155
321363;150
321364;110
321377;49
321380;34
321382;70
321383;150
321384;152
321385;150
321386;84
321387;82
321388;84
321389;82
321390;36
321391;34
321394;84
321395;82
321396;36
321397;36
321398;38
321399;34
321400;38
321401;34
321402;38
321403;34
321407;34
321408;38
321409;34
321504;602
321505;611
321510;36
321511;66
321515;648
321519;108
321520;200
321521;612
321523;97
321524;68
321525;68
321526;71
321527;68
321528;71
321529;68
321530;71
321533;72
321534;70
321535;72
321536;70
321537;72
321538;70
321539;72
321542;86
321571;76
321572;80
321580;352
321581;139
321588;42
321665;104
321666;448
321723;76
321724;139
321795;54
321796;52
321807;22
321808;22
321836;298
321837;590
321838;48
321839;48
321840;48
321841;48
321842;48
321843;48
321844;48
321845;48
321846;48
321847;48
321848;48
321849;48
321850;48
321851;100
321852;52
321853;52
321854;52
321855;48
321856;100
321857;100
321858;48
321859;52
321860;100
321861;100
321862;52
321863;52
321864;52
321865;52
321866;317
321880;98
321881;98
321906;254
321915;87
321919;102
321920;102
321938;77
321940;560
321941;254
321942;108
321945;948
321946;925
321947;206
321950;152
321951;150
321960;87
321961;88
321989;62
321990;62
322000;2
322005;111
322006;106
322020;43
322021;42
322022;43
322023;42
322037;62
322038;62
322039;62
322040;62
322047;48
322050;40
322051;40
322057;43
322064;354
322100;21
322120;103
322121;103
322122;206
322144;200
322150;166
322151;108
322152;108
322153;268
322154;92
322155;116
322156;116
322157;210
322158;108
322159;120
322165;94
322166;94
322167;94
322168;42
322169;42
322176;42
322177;42
322180;42
322181;42
322187;45
322188;45
322189;45
322190;45
322245;134
322246;134
322247;134
322248;134
322249;134
322250;134
322251;134
322252;134
322258;90
322259;92
322267;42
322268;42
322270;200
322271;92
322272;92
322279;374
322281;82
322282;282
322283;92
322284;92
322285;92
322286;92
322287;108
322288;108
322293;116
322294;116
322295;108
322296;94
322297;94
322298;94
322302;94
322303;94
322304;94
322305;94
322307;47
322308;94
322309;94
322310;94
322315;94
322316;47
322317;47
322321;422
322322;80
322325;50
322329;304
322330;98
322340;93
322365;204
322366;257
322377;24
322378;24
322383;96
322392;256
322393;256
322394;256
322395;256
322405;100
322500;50
322501;50
322509;296
322523;158
322524;136
322525;76
322531;90
322532;84
322533;45
322535;160
322536;156
322540;56
322541;44
322542;40
322545;40
322546;44
322552;42
322553;42
322554;42
322555;42
322562;313
322563;315
322568;56
322569;44
322570;40
322598;360
322599;367
322605;34
322630;62
322694;154
600000;2841
600002;1537
600005;2819
600006;1469
600007;1609
600010;1536
600011;1603
600012;1983
600013;2847
600014;2820
600016;1536
600017;1608
600018;1212
600019;1536
600020;1311
600024;1603
600028;2338
600029;1326
600030;1676
600033;182
600034;972
600036;960
600038;1356
600051;322
600052;322
600053;322
600054;322
600085;1469
600087;570
600088;593
600089;1066
600090;97
600117;698
600118;558
600119;558
600120;536
600185;558
600186;1952
600187;29
600188;1804
600189;691
600190;838
600191;1300
600192;357
600193;316
600194;316
600195;316
600196;316
600199;322
600201;322
600203;298
600204;72
600205;268
600206;577
600207;399
600208;270
600209;577
600210;399
600211;270
600212;889
600213;415
600214;598
600215;577
600216;399
600217;270
600218;577
600219;399
600220;270
600221;611
600222;349
600223;286
600224;637
600225;609
600226;637
600227;609
600228;637
600229;609
600230;965
600231;937
600232;637
600233;609
600235;637
600236;609
600237;637
600238;609
600239;903
600240;999
600241;558
600242;536
600243;558
600244;536
600245;536
600246;536
600247;396
600248;729
600249;750
600250;729
600251;750
600252;729
600253;750
600254;729
600255;750
600256;776
600257;703
600258;691
600259;669
600260;691
600261;669
600262;691
600263;669
600264;691
600265;669
600266;669
600267;691
600269;163
600270;1197
600271;686
600272;674
600273;1360
600274;691
600275;669
600276;1360
600277;854
600278;506
600279;1219
600280;1166
600281;22
600282;36
600283;1218
600284;1166
600285;12
600286;32
600287;1218
600288;1166
600289;12
600290;32
600291;1218
600292;1166
600293;12
600294;32
600295;1218
600296;1166
600297;12
600298;32
600299;1218
600300;1166
600301;12
600302;32
600303;1218
600304;1166
600305;12
600306;32
600309;1224
600310;1169
600311;6
600312;29
600314;1212
600315;15
600316;556
600317;624
600318;1206
600319;562
600320;624
600321;1206
600322;570
600323;12
600324;604
600325;593
600326;570
600327;625
600328;604
600329;625
600330;604
600331;604
600332;625
600333;625
600334;615
600335;609
600336;631
600337;631
600338;609
600339;631
600340;609
600341;631
600342;609
600343;631
600344;609
600345;631
600346;609
600347;1061
600348;697
600349;157
600350;14
600351;355
600352;334
600353;355
600354;334
600355;355
600356;334
600358;355
600359;334
600360;355
600361;334
600362;689
600365;1783
600366;1765
600367;180
600368;210
600369;688
600370;693
600371;688
600372;693
600373;688
600374;693
600375;693
600376;688
600377;688
600378;693
600379;688
600380;693
600381;706
600382;675
600383;687
600384;694
600385;687
600386;694
600387;687
600388;694
600389;684
600390;697
600391;1783
600392;1765
600393;180
600394;210
600395;2213
600396;1986
600397;1052
600398;1041
600399;102
600400;125
600401;1227
600402;1273
600403;1052
600404;1041
600405;102
600406;125
600407;1375
600408;1216
600409;1214
600410;1257
600411;426
600412;424
600413;426
600414;424
600415;426
600416;424
600417;426
600418;424
600419;426
600420;424
600421;426
600422;424
600423;426
600424;424
600426;614
600427;614
600428;490
600429;738
600430;614
600432;614
600433;614
600435;614
600437;640
600438;129
600439;523
600440;640
600441;129
600442;523
600443;640
600444;129
600445;523
600446;640
600447;106
600448;546
600449;640
600450;106
600451;546
600452;640
600453;106
600454;546
600455;623
600456;134
600457;535
600458;623
600459;134
600460;535
600461;623
600462;137
600463;532
600465;681
600466;644
600467;613
600468;648
600469;613
600471;648
600472;613
600473;648
600474;613
600475;648
600476;405
600477;440
600478;468
600479;237
600480;225
600481;225
600482;237
600483;179
600484;283
600485;283
600486;179
600487;225
600488;237
600489;462
600490;462
600491;462
600492;462
600493;87
600494;52
600495;52
600496;52
600497;52
600498;52
600499;52
600500;52
600627;639
600628;669
600629;691
600630;691
600631;669
600632;375
600633;622
600634;655
600635;633
600636;644
600637;633
600638;644
600639;633
600640;644
600641;633
600642;644
600643;633
600644;644
600645;633
600691;558
600692;536
600693;558
600694;536
600800;494
600801;504
600802;504
600803;494
600804;504
600805;494
600806;504
600807;494
600808;504
600809;494
600810;504
600811;494
600812;504
600813;494
600814;504
600815;494
600816;504
600817;494
600818;504
600819;494
600820;504
600821;494
600822;504
600823;494
600824;504
600825;494
600826;504
600827;494
600828;472
600829;520
600830;472
600831;520
600832;472
600833;520
600834;472
600835;520
600836;371
600837;621
600839;316
600840;316
600850;508
600851;496
600852;494
600853;504
600854;504
600855;472
600856;472
600879;494
